"id_direccion";"alias";"id_renabap";"manzana_renabap";"terreno_renabap";"latitud";"longitud";"calle_declarada";"altura_declarada";"esquina_declarada";"direccion_en_cvf";"es_ubicable";"direccion_normalizada";"calle";"altura";"piso";"depto";"manzana";"sector";"torre";"cp";"parcela";"lote";"entre_calle_1";"entre_calle_2";"calle_esquina";"casa";"terreno";"pasillo";"pasaje";"referencia_auxiliar";"observaciones";"tira";"chacra";"macizo";"seccion";"ruta";"km";"id_revision_dir"
1353853;"FF2_2413335";1786;"6";"2";-60.7066408;-32.9115992;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357675;"FF2_2417167";1786;"3";"31";-60.7050529;-32.9128451;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346612;"FF2_2406059";1786;"17";"17";-60.7039024;-32.9108218;"MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1345946;"FF2_2405393";1786;"12";"88";-60.7053349;-32.9099764;"MARTIN DE ESTRADA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353127;"FF2_2412609";1786;"6";"15";-60.7065167;-32.910752;"GARZON";"1418 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352111;"FF2_2411589";1786;"38";"17";-60.7061344;-32.91283328;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1358657;"FF2_2418151";1786;"5";"162";-60.7057534;-32.9118429;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
441680;"FF2_349766";1786;"5";"3";-32.953814258;-60.651537936;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1314198;"FF2_2373518";1786;"27";"28";-60.7022428;-32.9110493;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN JOSÉ";"";"";"";"";"";"";"";"";""
690983;"FF2_600065";1786;"15";"106";-32.91223482;-60.70428961;"Maximiliano Colbert 2684";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351997;"FF2_2411474";1786;"38";"44";-60.7063938;-32.9126188;"GARZON";"1324BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1320456;"FF2_2379800";1786;"23";"1";-60.7029483;-32.9129971;"MARIANO CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1345950;"FF2_2405397";1786;"8";"54";-60.7058508;-32.9093753;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315445;"FF2_2374773";1786;"46";"5";-60.7024378;-32.9108213;"MARIANO CABAL BIS";"1400";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1356272;"FF2_2415764";1786;"17";"1";-60.70540382;-32.91092489;"MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1360994;"FF2_2420503";1786;"3";"32";-60.70540177;-32.91259504;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
691097;"FF2_600179";1786;"11";"40";-32.91106667;-60.70500667;"Olavarria 1530 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352307;"FF2_2411786";1786;"11";"14";-60.7047566;-32.9107842;"MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1471289;"FF2_2537767";1786;"5";"23";-60.705634;-32.9092342;"";"1624";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN CAYETANO";"";"";"";"";"";"";"";"";""
1344000;"FF2_2403438";1786;"47";"27";-60.7033784;-32.9103005;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NAMULCURAL";"";"";"";"";"";"";"";"";""
681789;"FF2_590868";1786;"17";"30";-32.91020445;-60.70355006;"";"";"";"CABAL BIS entre SIN NOMBRE y MARTÍNEZ ESTRADA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346507;"FF2_2405954";1786;"13";"9";-60.70585167;-32.90936833;"SAN CAYETANO";"1660 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684696;"FF2_593776";1786;"15";"78";-32.91211041;-60.70375318;"San José 1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321177;"FF2_2380524";1786;"31";"6";-60.7006285;-32.9129158;"OTTONE";"1306 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351236;"FF2_2410708";1786;"15";"2";-60.7038968;-32.9106035;"MARIA DE LOS ANGELES 1584";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321187;"FF2_2380534";1786;"25";"9";-60.7024333;-32.9126888;"CABAL";"1305 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1320449;"FF2_2379793";1786;"23";"18";-60.7015995;-32.9129587;"SANTA CLARA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1433517;"FF2_2497210";1786;"15";"4";-60.7029411;-32.9114841;"PASAJE MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352107;"FF2_2411585";1786;"22";"29";-60.7057699;-32.9116869;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1364178;"FF2_2423696";1786;"39";"37";-60.7052759;-32.912615;"PASAJE 1";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353101;"FF2_2412583";1786;"17";"4";-60.7050714;-32.9109848;"MARIA GONZALES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343384;"FF2_2402819";1786;"20";"54";-60.70483511;-32.90966138;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1362011;"FF2_2421523";1786;"3";"20";-60.7054692;-32.913185;"SUEICER";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1316032;"FF2_2375363";1786;"33";"12";-60.70092692;-32.91235338;"OTTONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
689584;"FF2_598665";1786;"17";"4";-32.91048531;-60.70467128;"Olavarria 1502 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347323;"FF2_2406771";1786;"7";"8";-60.7061314;-32.9101589;"MARTIN DE ESTRADA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344599;"FF2_2404041";1786;"13";"37";-60.7052886;-32.9088908;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1341422;"FF2_2400849";1786;"17";"1";-60.7047765;-32.9134888;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346627;"FF2_2406074";1786;"14";"59";-60.7041706;-32.9131967;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
678901;"FF2_587979";1786;"34";"71";-32.91211198;-60.70122595;"";"";"";"LOTE y SCHWEITZER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326292;"FF2_2385663";1786;"25";"7";-60.7025768;-32.9124593;"OTHONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1341420;"FF2_2400847";1786;"41";"3";-60.7015133;-32.9144233;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
7849;"FF2_008647";1786;"1";"45";-32.91438329;-60.70468148;"Olavarría 1215 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321478;"FF2_2380829";1786;"25";"50";-60.7030125;-32.9128001;"MARIANO CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343374;"FF2_2402809";1786;"17";"96";-60.7041558;-32.9104517;"DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1364175;"FF2_2423693";1786;"45";"28";-60.7048324;-32.9123188;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1359718;"FF2_2419222";1786;"14";"3";-60.70471667;-32.91538;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351253;"FF2_2410725";1786;"8";"29";-60.7060346;-32.9092984;"GARZON 1600 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351258;"FF2_2410730";1786;"7";"18";-60.7055087;-32.9103278;"GARZON 1515BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343345;"FF2_2402780";1786;"47";"5";-60.70364333;-32.90989333;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1356238;"FF2_2415730";1786;"5";"175";-60.70597789;-32.9125496;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684658;"FF2_593738";1786;"15";"17";-32.91208079;-60.70402348;"Cabal 1389";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1314238;"FF2_2373558";1786;"26";"4";-60.7029949;-32.9114156;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681791;"FF2_590870";1786;"17";"30";-32.91025779;-60.70348788;"";"";"";"CABAL BIS entre SIN NOMBRE y MARTÍNEZ ESTRADA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681760;"FF2_590839";1786;"17";"87";-32.91046334;-60.70385697;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326762;"FF2_2386134";1786;"15";"45";-60.70295144;-32.91220003;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326760;"FF2_2386132";1786;"15";"27";-60.70301841;-32.91196663;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326318;"FF2_2385690";1786;"40";"61";-60.70316511;-32.91317567;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
691106;"FF2_600188";1786;"15";"54";-32.91252;-60.70295333;"Cabal 1323";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353393;"FF2_2412875";1786;"7";"32";-60.70596;-32.9106395;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353658;"FF2_2413140";1786;"6";"9";-60.7064935;-32.9113384;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1390972;"FF2_2450617";1786;"11";"4";-60.7055075;-32.9115817;"SAN CAYETANO 1546";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1416757;"FF2_2476822";1786;"45";"29";-60.70294;-32.91141833;"OLAVARRIA";"1365";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1316029;"FF2_2375360";1786;"26";"4";-60.7027209;-32.9114315;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346982;"FF2_2406430";1786;"7";"35";-60.705814;-32.9100521;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1314009;"FF2_2373328";1786;"7";"37";-60.7018021;-32.9116411;"SAN JOSE";"2550";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PASILLO";"";"";"";"";"";"";"";"";"";""
1345453;"FF2_2404898";1786;"19";"20";-60.7050238;-32.9086158;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353126;"FF2_2412608";1786;"6";"16";-60.7064629;-32.9107416;"GARZON";"1424 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1359720;"FF2_2419224";1786;"39";"3";-60.70507667;-32.912505;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1362014;"FF2_2421526";1786;"32";"17";-60.7046419;-32.9134314;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352453;"FF2_2411933";1786;"35";"36";-60.7056874;-32.9113336;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321483;"FF2_2380834";1786;"23";"11";-60.70222167;-32.91310333;"PJE SANTA CLARA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321484;"FF2_2380835";1786;"25";"79";-60.7029017;-32.9119211;"CABAL 1328 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";""
1322257;"FF2_2381613";1786;"23";"19";-60.70156954;-32.91300371;"SANTA CLARA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351231;"FF2_2410703";1786;"33";"80";-60.7039648;-32.9134124;"OLAVARRIA 278 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684844;"FF2_593924";1786;"13";"82";-32.90951443;-60.7056995;"Pasaje San Cayetano 1600 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1345359;"FF2_2404803";1786;"13";"2";-60.7057137;-32.9100614;"CEFERINO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347100;"FF2_2406548";1786;"5";"20";-60.70581667;-32.90959167;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327241;"FF2_2386615";1786;"19";"14";-60.7029338;-32.9112144;"MARIA DE LOS ANGELES";"1578";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343383;"FF2_2402818";1786;"17";"16";-60.70437723;-32.91030237;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347406;"FF2_2406854";1786;"20";"31";-60.70303663;-32.91066402;"MARIANO CABAL";"1400";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1341416;"FF2_2400843";1786;"36";"6";-60.704292;-32.91357;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357676;"FF2_2417168";1786;"32";"17";-60.7047187;-32.9131665;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1391014;"FF2_2450659";1786;"4";"66";-60.7067443;-32.9132202;"GRAZON 1298 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1471133;"FF2_2537608";1786;"33";"82";-60.7046646;-32.9134297;"OLAVARRÍA 1350 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"CASA 3";"";"";"";"";"";"";"";"";"";""
1322265;"FF2_2381621";1786;"25";"22";-60.70261533;-32.91251807;"CABAL 3000";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1416749;"FF2_2476814";1786;"13";"8";-60.7039482;-32.9106769;"SAN CAYETANO 1600";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346516;"FF2_2405963";1786;"7";"7";-60.70588333;-32.91000667;"GARZON";"1550 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353092;"FF2_2412574";1786;"36";"10";-60.7063671;-32.9125851;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346636;"FF2_2406083";1786;"18";"1";-60.70467342;-32.91095421;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MARIA DE LOS ANGELES";"";"";"";"";"";"";"";"";""
1356232;"FF2_2415724";1786;"38";"12";-60.70560833;-32.91287486;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
698874;"FF2_607971";1786;"38";"32";-32.9125014;-60.70623818;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1021797;"FF2_2019150";1786;"25";"79";-32.912145;-60.70276833;"OLAVARRIA";"1268 BIS";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1316030;"FF2_2375361";1786;"27";"37";-60.7027126;-32.9114229;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1328144;"FF2_2387521";1786;"15";"77";-60.70379514;-32.91186254;"CABAL 1400 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347118;"FF2_2406566";1786;"12";"9";-60.705405;-32.91033167;"SAN CAYETANO 1542";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";""
1351996;"FF2_2411473";1786;"36";"44";-60.7064142;-32.9125679;"GARZÓN";"1324 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681777;"FF2_590856";1786;"17";"119";-32.91073262;-60.70437567;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315450;"FF2_2374778";1786;"34";"55";-60.7028977;-32.9126965;"OTTONE BIS";"1400";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321477;"FF2_2380828";1786;"20";"10";-60.7023875;-32.9118472;"MARIANO CABAL 1305 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351232;"FF2_2410704";1786;"23";"10";-60.7047516;-32.9123932;"PASAJE MARIANO DE LOS ANGELES 1553";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
690877;"FF2_599959";1786;"45";"9";-32.91193351;-60.70496761;"Olavarria Y San Juan";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
24667;"FF2_025701";1786;"25";"46";-32.953814258;-60.651537936;"Cabal 308 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1429716;"FF2_2492841";1786;"23";"48";-60.7020893;-32.9129956;"LABARDEN";"2578";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344077;"FF2_2403515";1786;"19";"39";-60.7045238;-32.9091047;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347404;"FF2_2406852";1786;"42";"31";-60.7035302;-32.9128333;"CABAL";"1300 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315950;"FF2_2375280";1786;"32";"26";-60.7007069;-32.9124678;"OTTONE";"1100";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PASILLO";"";"";"";"";"";"";"";"";"";""
125264;"FF2_0873280";1786;"47";"26";-32.9504031;-60.64146802;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
137249;"FF2_0884177";1786;"8";"16";-32.90910569;-60.70612388;"GARZON";"1600 BIS PASILLO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346492;"FF2_2405939";1786;"13";"23";-60.7056332;-32.908091;"OLAVARRIA";"1600 BIS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1317678;"FF2_2377020";1786;"32";"24";-60.700626;-32.9126369;"OTTONE BIS";"1300 (PASILLO)";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346979;"FF2_2406427";1786;"7";"11";-60.70630867;-32.91014499;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1359716;"FF2_2419220";1786;"6";"30";-60.70564167;-32.91101667;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326434;"FF2_2385806";1786;"46";"5";-60.70234115;-32.91082519;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353103;"FF2_2412585";1786;"6";"36";-60.7063651;-32.9109915;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
15999;"FF2_016894";1786;"26";"22";-32.91060147;-60.70291009;"Cabal 1500 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
